Key Id,Tournament Id,tournament Name,Match Id,Match Name,Team 1,Team 2,Stage Name,Group Name,Group Stage,Knockout Stage,Replayed,Replay,Match Date,Match Time,Stadium Id,Stadium Name,City Name,Country Name,Home Team Id,Home Team Name,Home Team Code,Away Team Id,Away Team Name,Away Team Code,Score,Home Team Score,Away Team Score,Home Team Score Margin,Away Team Score Margin,Extra Time,Penalty Shootout,Score Penalties,Home Team Score Penalties,Away Team Score Penalties,Result,Home Team Win,Away Team Win,Draw,Home Team FIFA Rank,Away Team FIFA Rank,Year,Home Team Squad Value (€M),Away Team Squad Value (€M),Home team win percentage,Away team win percentage,Home team wins in last 5 matches,Home team draws in last 5 matches,Home team losses in last 5 matches,Away team wins in last 5 matches,Away team draws in last 5 matches,Away team losses in last 5 matches,Home team points in last 5 matches,Away team points in last 5 matches,Home avg goals scored,Home avg goals conceded,Away avg goals scored,Away avg goals conceded,Home Elo,Away Elo,Head to Head Home Team Win,Head to Head Away Team Win,Head to Head Draw
551,WC-1998,1998 FIFA World Cup,M-1998-35,Brazil v Norway,Brazil,Norway,group stage,Group A,1,0,0,0,1998-06-23,21:00,S-042,Stade Vélodrome,Marseille,France,T-09,Brazil,BRA,T-51,Norway,NOR,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,1.0,14.0,1998,380.0,60.0,0.7143,0.25,5,0,0,1,3,1,15,6,1.8,0.6,0.8,0.8,1253.01,989.11,0,0,0
552,WC-1998,1998 FIFA World Cup,M-1998-36,Scotland v Morocco,Scotland,Morocco,group stage,Group A,1,0,0,0,1998-06-23,21:00,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-62,Scotland,SCO,T-45,Morocco,MAR,03,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,38.0,13.0,1998,75.0,50.0,0.0,0.3333,1,1,3,0,1,4,4,1,0.8,1.2,0.8,2.0,963.74,944.61,0,0,0
553,WC-1998,1998 FIFA World Cup,M-1998-37,France v Denmark,France,Denmark,group stage,Group C,1,0,0,0,1998-06-24,16:00,S-041,Stade de Gerland,Lyon,France,T-28,France,FRA,T-21,Denmark,DNK,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2.0,19.0,1998,320.0,95.0,1.0,0.4,4,0,1,3,1,1,12,10,2.4,1.0,2.2,1.4,1088.82,1043.88,0,0,0
554,WC-1998,1998 FIFA World Cup,M-1998-38,South Africa v Saudi Arabia,South Africa,Saudi Arabia,group stage,Group C,1,0,0,0,1998-06-24,16:00,S-037,Stade du Parc Lescure,Bordeaux,France,T-68,South Africa,ZAF,T-61,Saudi Arabia,SAU,22,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,26.0,30.0,1998,40.0,35.0,0.0,0.0,0,1,1,2,0,3,1,6,0.5,2.0,0.8,1.8,990.3,975.78,0,0,0
555,WC-1998,1998 FIFA World Cup,M-1998-39,Nigeria v Paraguay,Nigeria,Paraguay,group stage,Group D,1,0,0,0,1998-06-24,21:00,S-051,Stade de Toulouse,Toulouse,France,T-48,Nigeria,NGA,T-53,Paraguay,PRY,13,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,65.0,25.0,1998,65.0,45.0,0.5,0.25,3,0,2,0,4,1,9,4,1.6,1.2,0.6,1.2,1034.46,988.61,0,0,0
556,WC-1998,1998 FIFA World Cup,M-1998-40,Spain v Bulgaria,Spain,Bulgaria,group stage,Group D,1,0,0,0,1998-06-24,21:00,S-039,Stade Félix-Bollaert,Lens,France,T-71,Spain,ESP,T-10,Bulgaria,BGR,61,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,15.0,49.0,1998,240.0,45.0,0.3333,0.0,2,1,2,1,1,3,7,4,1.8,1.2,0.6,1.6,1018.51,946.63,0,0,0
557,WC-1998,1998 FIFA World Cup,M-1998-41,Belgium v South Korea,Belgium,South Korea,group stage,Group E,1,0,0,0,1998-06-25,16:00,S-045,Parc des Princes,Paris,France,T-06,Belgium,BEL,T-69,South Korea,KOR,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,35.0,42.0,1998,110.0,40.0,0.0,0.0,1,2,2,0,2,3,5,2,1.0,1.2,1.0,2.6,981.42,889.38,1,0,0
558,WC-1998,1998 FIFA World Cup,M-1998-42,Netherlands v Mexico,Netherlands,Mexico,group stage,Group E,1,0,0,0,1998-06-25,16:00,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-46,Netherlands,NLD,T-44,Mexico,MEX,22,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,11.0,10.0,1998,280.0,85.0,0.4286,0.25,3,1,1,2,2,1,10,8,2.2,0.8,1.8,1.2,1059.91,954.85,0,0,0
559,WC-1998,1998 FIFA World Cup,M-1998-43,Germany v Iran,Germany,Iran,group stage,Group F,1,0,0,0,1998-06-25,21:00,S-043,Stade de la Mosson,Montpellier,France,T-29,Germany,DEU,T-36,Iran,IRN,20,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,3.0,34.0,1998,310.0,30.0,0.6,0.3333,3,1,1,1,1,3,10,4,2.2,1.6,0.8,2.0,1180.03,972.67,0,0,0
560,WC-1998,1998 FIFA World Cup,M-1998-44,United States v Yugoslavia,United States,Yugoslavia,group stage,Group F,1,0,0,0,1998-06-25,21:00,S-044,Stade de la Beaujoire,Nantes,France,T-80,United States,USA,T-84,Yugoslavia,YUG,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,22.0,6.0,1998,55.0,80.0,0.0,0.5,1,0,4,3,1,1,3,10,0.6,1.4,1.8,0.8,921.65,1042.51,0,0,0
561,WC-1998,1998 FIFA World Cup,M-1998-45,Argentina v Croatia,Argentina,Croatia,group stage,Group H,1,0,0,0,1998-06-26,16:00,S-037,Stade du Parc Lescure,Bordeaux,France,T-03,Argentina,ARG,T-17,Croatia,HRV,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,5.0,4.0,1998,260.0,120.0,0.8,0.7143,3,0,2,2,0,0,9,6,2.0,1.2,2.0,0.5,1136.9,1028.92,0,0,0
562,WC-1998,1998 FIFA World Cup,M-1998-46,Japan v Jamaica,Japan,Jamaica,group stage,Group H,1,0,0,0,1998-06-26,16:00,S-041,Stade de Gerland,Lyon,France,T-42,Japan,JPN,T-41,Jamaica,JAM,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,20.0,33.0,1998,45.0,20.0,0.0,0.3333,0,0,2,0,0,2,0,0,0.0,1.0,0.5,4.0,975.98,975.84,0,0,0
563,WC-1998,1998 FIFA World Cup,M-1998-47,Colombia v England,Colombia,England,group stage,Group G,1,0,0,0,1998-06-26,21:00,S-039,Stade Félix-Bollaert,Lens,France,T-15,Colombia,COL,T-27,England,ENG,02,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,34.0,9.0,1998,70.0,290.0,0.3333,0.5,2,0,3,2,0,3,6,6,1.0,1.2,1.6,1.4,959.58,1077.0,0,0,0
564,WC-1998,1998 FIFA World Cup,M-1998-48,Romania v Tunisia,Romania,Tunisia,group stage,Group G,1,0,0,0,1998-06-26,21:00,S-048,Stade de France,Saint-Denis,France,T-59,Romania,ROU,T-76,Tunisia,TUN,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,12.0,21.0,1998,90.0,35.0,0.5,0.0,4,0,1,1,1,3,12,4,1.8,1.0,0.6,1.0,1019.02,977.48,0,0,0
565,WC-1998,1998 FIFA World Cup,M-1998-49,Italy v Norway,Italy,Norway,round of 16,not applicable,0,1,0,0,1998-06-27,16:30,S-042,Stade Vélodrome,Marseille,France,T-39,Italy,ITA,T-51,Norway,NOR,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,7.0,14.0,1998,350.0,60.0,0.6,0.25,3,1,1,1,3,1,10,6,1.8,0.8,1.0,1.0,1168.53,1013.73,2,0,0
566,WC-1998,1998 FIFA World Cup,M-1998-50,Brazil v Chile,Brazil,Chile,round of 16,not applicable,0,1,0,0,1998-06-27,21:00,S-045,Parc des Princes,Paris,France,T-09,Brazil,BRA,T-13,Chile,CHL,41,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,1.0,16.0,1998,380.0,60.0,0.7143,0.0,4,0,1,0,3,2,12,3,1.4,0.6,1.4,2.2,1228.4,972.91,1,0,0
567,WC-1998,1998 FIFA World Cup,M-1998-51,France v Paraguay,France,Paraguay,round of 16,not applicable,0,1,0,0,1998-06-28,16:30,S-039,Stade Félix-Bollaert,Lens,France,T-28,France,FRA,T-53,Paraguay,PRY,10,1,0,1,-1,1,0,0-0,0,0,home team win,1,0,0,2.0,25.0,1998,320.0,45.0,1.0,0.25,4,0,1,1,3,1,12,6,2.6,1.0,1.0,1.2,1101.89,1005.58,1,0,0
568,WC-1998,1998 FIFA World Cup,M-1998-52,Nigeria v Denmark,Nigeria,Denmark,round of 16,not applicable,0,1,0,0,1998-06-28,21:00,S-048,Stade de France,Saint-Denis,France,T-48,Nigeria,NGA,T-21,Denmark,DNK,14,1,4,-3,3,0,0,0-0,0,0,away team win,0,1,0,65.0,19.0,1998,65.0,95.0,0.5,0.4,3,0,2,2,1,2,9,7,1.6,1.4,1.2,1.6,1017.49,1030.81,0,0,0
569,WC-1998,1998 FIFA World Cup,M-1998-53,Germany v Mexico,Germany,Mexico,round of 16,not applicable,0,1,0,0,1998-06-29,16:30,S-043,Stade de la Mosson,Montpellier,France,T-29,Germany,DEU,T-44,Mexico,MEX,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,3.0,10.0,1998,310.0,85.0,0.6,0.25,3,1,1,1,3,1,10,6,2.0,1.2,1.8,1.4,1187.01,959.25,2,0,0
570,WC-1998,1998 FIFA World Cup,M-1998-54,Netherlands v Yugoslavia,Netherlands,Yugoslavia,round of 16,not applicable,0,1,0,0,1998-06-29,21:00,S-051,Stade de Toulouse,Toulouse,France,T-46,Netherlands,NLD,T-84,Yugoslavia,YUG,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,11.0,6.0,1998,280.0,80.0,0.4286,0.5,2,2,1,3,1,1,8,10,2.2,1.0,1.2,0.6,1055.51,1052.5,0,0,0
571,WC-1998,1998 FIFA World Cup,M-1998-55,Romania v Croatia,Romania,Croatia,round of 16,not applicable,0,1,0,0,1998-06-30,16:30,S-037,Stade du Parc Lescure,Bordeaux,France,T-59,Romania,ROU,T-17,Croatia,HRV,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,12.0,4.0,1998,90.0,120.0,0.5,0.7143,3,1,1,2,0,1,10,6,1.8,1.2,1.3333,0.6667,1017.23,1018.44,0,0,0
572,WC-1998,1998 FIFA World Cup,M-1998-56,Argentina v England,Argentina,England,round of 16,not applicable,0,1,0,0,1998-06-30,21:00,S-049,Stade Geoffroy-Guichard,Saint-Étienne,France,T-03,Argentina,ARG,T-27,England,ENG,22,2,2,0,0,1,1,43,4,3,home team win,1,0,0,5.0,9.0,1998,260.0,290.0,0.8,0.5,3,0,2,2,0,3,9,6,1.8,1.0,1.4,1.0,1147.38,1087.12,1,2,0
573,WC-1998,1998 FIFA World Cup,M-1998-57,Italy v France,Italy,France,quarter-finals,not applicable,0,1,0,0,1998-07-03,16:30,S-048,Stade de France,Saint-Denis,France,T-39,Italy,ITA,T-28,France,FRA,00,0,0,0,0,1,1,34,3,4,away team win,0,1,0,7.0,2.0,1998,350.0,320.0,0.6,1.0,3,1,1,5,0,0,10,15,1.6,0.6,2.8,0.6,1177.25,1112.84,2,1,0
574,WC-1998,1998 FIFA World Cup,M-1998-58,Brazil v Denmark,Brazil,Denmark,quarter-finals,not applicable,0,1,0,0,1998-07-03,21:00,S-044,Stade de la Beaujoire,Nantes,France,T-09,Brazil,BRA,T-21,Denmark,DNK,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,1.0,19.0,1998,380.0,95.0,0.7143,0.4,4,0,1,2,1,2,12,7,2.0,0.8,1.6,1.8,1234.0,1045.23,0,0,0
575,WC-1998,1998 FIFA World Cup,M-1998-59,Netherlands v Argentina,Netherlands,Argentina,quarter-finals,not applicable,0,1,0,0,1998-07-04,16:30,S-042,Stade Vélodrome,Marseille,France,T-46,Netherlands,NLD,T-03,Argentina,ARG,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,11.0,5.0,1998,280.0,260.0,0.4286,0.8,2,2,1,4,0,1,8,12,2.2,1.2,2.2,1.0,1070.38,1159.81,1,1,0
576,WC-1998,1998 FIFA World Cup,M-1998-60,Germany v Croatia,Germany,Croatia,quarter-finals,not applicable,0,1,0,0,1998-07-04,21:00,S-041,Stade de Gerland,Lyon,France,T-29,Germany,DEU,T-17,Croatia,HRV,03,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,3.0,4.0,1998,310.0,120.0,0.6,0.7143,3,1,1,3,0,1,10,9,1.8,1.0,1.25,0.5,1193.38,1033.38,0,0,0
577,WC-1998,1998 FIFA World Cup,M-1998-61,Brazil v Netherlands,Brazil,Netherlands,semi-finals,not applicable,0,1,0,0,1998-07-07,21:00,S-042,Stade Vélodrome,Marseille,France,T-09,Brazil,BRA,T-46,Netherlands,NLD,11,1,1,0,0,1,1,42,4,2,home team win,1,0,0,1.0,11.0,1998,380.0,280.0,0.7143,0.4286,4,0,1,3,2,0,12,11,2.6,1.2,2.2,0.8,1241.57,1089.16,1,1,0
578,WC-1998,1998 FIFA World Cup,M-1998-62,France v Croatia,France,Croatia,semi-finals,not applicable,0,1,0,0,1998-07-08,21:00,S-048,Stade de France,Saint-Denis,France,T-28,France,FRA,T-17,Croatia,HRV,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,2.0,4.0,1998,320.0,120.0,1.0,0.7143,5,0,0,4,0,1,15,12,2.0,0.2,1.6,0.4,1130.59,1054.84,0,0,0
579,WC-1998,1998 FIFA World Cup,M-1998-63,Netherlands v Croatia,Netherlands,Croatia,third-place match,not applicable,0,1,0,0,1998-07-11,21:00,S-045,Parc des Princes,Paris,France,T-46,Netherlands,NLD,T-17,Croatia,HRV,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,11.0,4.0,1998,280.0,120.0,0.4286,0.7143,3,1,1,3,0,2,10,9,2.4,1.0,1.2,0.6,1080.35,1043.06,0,0,0
580,WC-1998,1998 FIFA World Cup,M-1998-64,Brazil v France,Brazil,France,final,not applicable,0,1,0,0,1998-07-12,21:00,S-048,Stade de France,Saint-Denis,France,T-09,Brazil,BRA,T-28,France,FRA,03,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,1.0,2.0,1998,380.0,320.0,0.7143,1.0,4,0,1,5,0,0,12,15,2.4,1.2,1.8,0.4,1250.38,1142.37,1,1,0
581,WC-2002,2002 FIFA World Cup,M-2002-01,France v Senegal,France,Senegal,group stage,Group A,1,0,0,0,2002-05-31,20:30,S-144,Seoul World Cup Stadium,Seoul,South Korea,T-28,France,FRA,T-63,Senegal,SEN,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,2.0,27.0,2002,450.0,55.0,0.0,0.4,5,0,0,0,0,0,15,0,1.6,0.4,0.0,0.0,1161.88,1000.0,0,0,0
582,WC-2002,2002 FIFA World Cup,M-2002-02,Republic of Ireland v Cameroon,Republic of Ireland,Cameroon,group stage,Group E,1,0,0,0,2002-06-01,15:30,S-088,Niigata Stadium,Niigata,Japan,T-58,Republic of Ireland,IRL,T-11,Cameroon,CMR,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,14.0,16.0,2002,80.0,55.0,0.25,0.3333,1,1,3,0,2,3,4,2,0.4,1.0,0.6,2.8,997.34,989.23,0,0,0
583,WC-2002,2002 FIFA World Cup,M-2002-03,Uruguay v Denmark,Uruguay,Denmark,group stage,Group A,1,0,0,0,2002-06-01,18:00,S-146,Ulsan Munsu Football Stadium,Ulsan,South Korea,T-81,Uruguay,URY,T-21,Denmark,DNK,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,28.0,12.0,2002,80.0,120.0,0.0,0.5,1,1,3,2,1,2,4,7,0.4,1.2,1.8,1.4,974.19,1037.67,0,1,0
584,WC-2002,2002 FIFA World Cup,M-2002-04,Germany v Saudi Arabia,Germany,Saudi Arabia,group stage,Group E,1,0,0,0,2002-06-01,20:30,S-092,Sapporo Dome,Sapporo,Japan,T-29,Germany,DEU,T-61,Saudi Arabia,SAU,80,8,0,8,-8,0,0,0-0,0,0,home team win,1,0,0,4.0,38.0,2002,380.0,45.0,0.7143,0.0,3,1,1,1,1,3,10,4,1.6,1.2,0.8,2.0,1171.92,976.4,0,0,0
585,WC-2002,2002 FIFA World Cup,M-2002-05,Argentina v Nigeria,Argentina,Nigeria,group stage,Group F,1,0,0,0,2002-06-02,14:30,S-085,Kashima Stadium,Ibaraki,Japan,T-03,Argentina,ARG,T-48,Nigeria,NGA,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,5.0,29.0,2002,320.0,65.0,0.3333,0.0,4,0,1,2,0,3,12,6,2.0,0.8,1.4,2.2,1141.03,1003.07,1,0,0
586,WC-2002,2002 FIFA World Cup,M-2002-06,Paraguay v South Africa,Paraguay,South Africa,group stage,Group B,1,0,0,0,2002-06-02,16:30,S-137,Busan Asiad Stadium,Busan,South Korea,T-53,Paraguay,PRY,T-68,South Africa,ZAF,22,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,18.0,30.0,2002,50.0,40.0,0.25,0.3333,1,2,2,0,2,1,5,2,0.6,1.0,1.0,2.0,994.63,989.67,0,0,0
587,WC-2002,2002 FIFA World Cup,M-2002-07,England v Sweden,England,Sweden,group stage,Group F,1,0,0,0,2002-06-02,18:30,S-091,Saitama Stadium,Saitama,Japan,T-27,England,ENG,T-72,Sweden,SWE,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,7.0,25.0,2002,360.0,105.0,0.4,0.25,2,0,3,3,1,1,6,10,1.6,1.2,2.0,1.0,1074.69,1035.2,0,0,0
588,WC-2002,2002 FIFA World Cup,M-2002-08,Spain v Slovenia,Spain,Slovenia,group stage,Group B,1,0,0,0,2002-06-02,20:30,S-140,Gwangju World Cup Stadium,Gwangju,South Korea,T-71,Spain,ESP,T-67,Slovenia,SVN,31,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,3.0,36.0,2002,330.0,35.0,0.8,0.0,2,1,2,0,0,0,7,0,2.4,1.2,0.0,0.0,1030.45,1000.0,0,0,0
589,WC-2002,2002 FIFA World Cup,M-2002-09,Croatia v Mexico,Croatia,Mexico,group stage,Group G,1,0,0,0,2002-06-03,15:30,S-088,Niigata Stadium,Niigata,Japan,T-17,Croatia,HRV,T-44,Mexico,MEX,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,32.0,8.0,2002,90.0,120.0,0.3333,0.5,3,0,2,1,2,2,9,5,1.4,0.8,1.8,1.6,1059.66,952.88,0,0,0
590,WC-2002,2002 FIFA World Cup,M-2002-10,Brazil v Turkey,Brazil,Turkey,group stage,Group C,1,0,0,0,2002-06-03,18:00,S-146,Ulsan Munsu Football Stadium,Ulsan,South Korea,T-09,Brazil,BRA,T-77,Turkey,TUR,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1.0,9.0,2002,480.0,95.0,1.0,0.5714,3,0,2,1,0,2,9,3,1.8,1.8,3.3333,3.6667,1230.86,986.02,0,0,0
591,WC-2002,2002 FIFA World Cup,M-2002-11,Italy v Ecuador,Italy,Ecuador,group stage,Group G,1,0,0,0,2002-06-03,20:30,S-092,Sapporo Dome,Sapporo,Japan,T-39,Italy,ITA,T-24,Ecuador,ECU,20,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,13.0,31.0,2002,390.0,40.0,0.25,0.3333,3,1,1,0,0,0,10,0,1.6,0.6,0.0,0.0,1159.5,1000.0,0,0,0
592,WC-2002,2002 FIFA World Cup,M-2002-12,China v Costa Rica,China,Costa Rica,group stage,Group C,1,0,0,0,2002-06-04,15:30,S-140,Gwangju World Cup Stadium,Gwangju,South Korea,T-14,China,CHN,T-16,Costa Rica,CRI,02,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,57.0,21.0,2002,30.0,25.0,0.0,0.3333,0,0,0,2,0,2,0,6,0.0,0.0,1.0,1.5,1000.0,1004.18,0,0,0
593,WC-2002,2002 FIFA World Cup,M-2002-13,Japan v Belgium,Japan,Belgium,group stage,Group H,1,0,0,0,2002-06-04,18:00,S-091,Saitama Stadium,Saitama,Japan,T-42,Japan,JPN,T-06,Belgium,BEL,22,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,22.0,17.0,2002,75.0,130.0,0.5,0.25,0,0,3,0,3,2,0,3,0.3333,1.3333,1.0,1.4,960.97,977.54,0,0,0
594,WC-2002,2002 FIFA World Cup,M-2002-14,South Korea v Poland,South Korea,Poland,group stage,Group D,1,0,0,0,2002-06-04,20:30,S-137,Busan Asiad Stadium,Busan,South Korea,T-69,South Korea,KOR,T-55,Poland,POL,20,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,40.0,34.0,2002,50.0,60.0,0.5714,0.3333,0,2,3,2,1,2,2,7,0.8,2.4,0.8,1.8,893.26,1075.13,0,0,0
595,WC-2002,2002 FIFA World Cup,M-2002-15,Russia v Tunisia,Russia,Tunisia,group stage,Group H,1,0,0,0,2002-06-05,15:30,S-086,Kobe Wing Stadium,Kobe,Japan,T-60,Russia,RUS,T-76,Tunisia,TUN,20,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,23.0,41.0,2002,85.0,35.0,0.3333,0.0,1,0,2,0,2,3,3,2,2.3333,2.0,0.2,1.0,993.76,979.26,0,0,0
596,WC-2002,2002 FIFA World Cup,M-2002-16,United States v Portugal,United States,Portugal,group stage,Group D,1,0,0,0,2002-06-05,18:00,S-145,Suwon World Cup Stadium,Suwon,South Korea,T-80,United States,USA,T-56,Portugal,PRT,32,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,13.0,11.0,2002,80.0,160.0,0.4,0.3333,0,0,5,2,0,3,0,6,0.2,1.4,1.0,1.4,911.67,1044.84,0,0,0
597,WC-2002,2002 FIFA World Cup,M-2002-17,Germany v Republic of Ireland,Germany,Republic of Ireland,group stage,Group E,1,0,0,0,2002-06-05,20:30,S-085,Kashima Stadium,Ibaraki,Japan,T-29,Germany,DEU,T-58,Republic of Ireland,IRL,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,4.0,14.0,2002,380.0,80.0,0.7143,0.25,3,1,1,1,2,2,10,5,2.8,1.2,0.6,1.0,1179.27,996.99,0,0,0
598,WC-2002,2002 FIFA World Cup,M-2002-18,Denmark v Senegal,Denmark,Senegal,group stage,Group A,1,0,0,0,2002-06-06,15:30,S-138,Daegu World Cup Stadium,Daegu,South Korea,T-21,Denmark,DNK,T-63,Senegal,SEN,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,12.0,27.0,2002,120.0,55.0,0.5,0.4,2,1,2,1,0,0,7,3,2.0,1.6,1.0,0.0,1049.96,1021.52,0,0,0
599,WC-2002,2002 FIFA World Cup,M-2002-19,Cameroon v Saudi Arabia,Cameroon,Saudi Arabia,group stage,Group E,1,0,0,0,2002-06-06,18:00,S-091,Saitama Stadium,Saitama,Japan,T-11,Cameroon,CMR,T-61,Saudi Arabia,SAU,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,16.0,38.0,2002,55.0,45.0,0.3333,0.0,0,3,2,0,1,4,3,1,0.8,2.4,0.6,3.6,989.58,969.05,0,0,0
600,WC-2002,2002 FIFA World Cup,M-2002-20,France v Uruguay,France,Uruguay,group stage,Group A,1,0,0,0,2002-06-06,20:30,S-137,Busan Asiad Stadium,Busan,South Korea,T-28,France,FRA,T-81,Uruguay,URY,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,2.0,28.0,2002,450.0,80.0,0.0,0.0,4,0,1,1,1,3,12,4,1.2,0.4,0.6,1.4,1140.36,961.9,0,1,0
601,WC-2002,2002 FIFA World Cup,M-2002-21,Sweden v Nigeria,Sweden,Nigeria,group stage,Group F,1,0,0,0,2002-06-07,15:30,S-086,Kobe Wing Stadium,Kobe,Japan,T-72,Sweden,SWE,T-48,Nigeria,NGA,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,25.0,29.0,2002,105.0,65.0,0.25,0.0,3,1,1,2,0,3,10,6,2.0,1.0,1.2,2.0,1036.9,993.73,0,0,0
602,WC-2002,2002 FIFA World Cup,M-2002-22,Spain v Paraguay,Spain,Paraguay,group stage,Group B,1,0,0,0,2002-06-07,18:00,S-142,Jeonju World Cup Stadium,Jeonju,South Korea,T-71,Spain,ESP,T-53,Paraguay,PRY,31,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,3.0,18.0,2002,330.0,50.0,0.8,0.25,2,1,2,1,3,1,7,6,2.4,1.4,1.0,0.8,1044.14,994.42,0,0,1
603,WC-2002,2002 FIFA World Cup,M-2002-23,Argentina v England,Argentina,England,group stage,Group F,1,0,0,0,2002-06-07,20:30,S-092,Sapporo Dome,Sapporo,Japan,T-03,Argentina,ARG,T-27,England,ENG,01,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,5.0,7.0,2002,320.0,360.0,0.3333,0.4,4,0,1,2,1,2,12,7,2.0,0.8,1.6,1.0,1150.37,1072.99,2,2,0
604,WC-2002,2002 FIFA World Cup,M-2002-24,South Africa v Slovenia,South Africa,Slovenia,group stage,Group B,1,0,0,0,2002-06-08,15:30,S-138,Daegu World Cup Stadium,Daegu,South Korea,T-68,South Africa,ZAF,T-67,Slovenia,SVN,10,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,30.0,36.0,2002,40.0,35.0,0.3333,0.0,0,3,1,0,0,1,3,0,1.25,2.0,1.0,3.0,989.89,986.31,0,0,0
605,WC-2002,2002 FIFA World Cup,M-2002-25,Italy v Croatia,Italy,Croatia,group stage,Group G,1,0,0,0,2002-06-08,18:00,S-085,Kashima Stadium,Ibaraki,Japan,T-39,Italy,ITA,T-17,Croatia,HRV,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,13.0,32.0,2002,390.0,90.0,0.25,0.3333,4,0,1,3,0,2,12,9,1.6,0.2,1.4,0.8,1168.06,1040.19,0,0,0
606,WC-2002,2002 FIFA World Cup,M-2002-26,Brazil v China,Brazil,China,group stage,Group C,1,0,0,0,2002-06-08,20:30,S-143,Jeju World Cup Stadium,Seogwipo,South Korea,T-09,Brazil,BRA,T-14,China,CHN,40,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,1.0,57.0,2002,480.0,30.0,1.0,0.0,4,0,1,0,0,1,12,0,2.0,1.6,0.0,2.0,1236.75,985.18,0,0,0
607,WC-2002,2002 FIFA World Cup,M-2002-27,Mexico v Ecuador,Mexico,Ecuador,group stage,Group G,1,0,0,0,2002-06-09,15:30,S-087,Miyagi Stadium,Miyagi,Japan,T-44,Mexico,MEX,T-24,Ecuador,ECU,21,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,8.0,31.0,2002,120.0,40.0,0.5,0.3333,2,2,1,0,0,1,8,0,1.8,1.4,0.0,2.0,972.35,991.44,0,0,0
608,WC-2002,2002 FIFA World Cup,M-2002-28,Costa Rica v Turkey,Costa Rica,Turkey,group stage,Group C,1,0,0,0,2002-06-09,18:00,S-141,Incheon Munhak Stadium,Incheon,South Korea,T-16,Costa Rica,CRI,T-77,Turkey,TUR,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,21.0,9.0,2002,25.0,95.0,0.3333,0.5714,3,0,2,1,0,3,9,3,1.2,1.2,2.75,3.25,1019.0,980.13,0,0,0
